Taxid;Kingdom;Phylum;Class;Order;Family;Genus;Species;Annotation_type;Accession;Submitting_institution;Submitting_country;Submitting_continent;Submitting_region;South_or_north;Assembly_level;Contig_n50;Log_contig_n50;Display_name;Common_name;NCBI_rank;Our_rank;Assembly_length;Log_length;Submission_date;Sequencing_technology;Tech_coarse;Data_timepoint;Project_title
6269;Eukaryota;Nematoda;Chromadorea;Rhabditida;Anisakidae;Anisakis;Anisakis simplex;GENOME_GFF;GCA_900617985.1;WTSI;United Kingdom;Europe;Europe;global_north;Scaffold;5512;3,74;A_simplex_0011_upd;herring worm;SPECIES;species;126869778;8,1;05.12.18;N/A;none;2021_January;"Genomic assembly of nematode Anisakis simplex, as part of the 50 Helminth Genomes Initiative; sequencing of the parasitic worms that have the greatest impact on human, agricultural and veterinary disease and cause significant global health issues particularly in the developing world, or those used as model organisms."
465554;Eukaryota;Nematoda;Chromadorea;Rhabditida;Aphelenchoididae;Bursaphelenchus;Bursaphelenchus okinawaensis;GENOME_GFF;GCA_904067145.1;University of Miyazaki;Japan;Asia;Asia;global_north;Scaffold;9779655;6,99;BOKI2;;SPECIES;species;69956301;7,84;10.09.20;N/A;none;2021_January;Bursaphelenchus okinawaensis genome sequencing
6326;Eukaryota;Nematoda;Chromadorea;Rhabditida;Aphelenchoididae;Bursaphelenchus;Bursaphelenchus xylophilus;GENOME_GFF;GCA_904067135.1;University of Miyazaki;Japan;Asia;Asia;global_north;Scaffold;5904492;6,77;BXYJ5;pine wood nematode;SPECIES;species;78274012;7,89;10.09.20;N/A;none;2021_January;Bursaphelenchus xylophilus complete genome
6252;Eukaryota;Nematoda;Chromadorea;Rhabditida;Ascarididae;Ascaris;Ascaris lumbricoides;;GCA_015227635.1;NIAID;USA;North America;North America;global_north;Scaffold;331493;5,52;ALgV5;common roundworm;SPECIES;species;295967828;8,47;04.11.20;Illumina HiSeq;short;2021_January;Ascaris lumbricoides isolate:Kenyan Genome sequencing and assembly
6253;Eukaryota;Nematoda;Chromadorea;Rhabditida;Ascarididae;Ascaris;Ascaris suum;;GCA_013433145.1;Department of Biochemistry and Molecular Genetics, University of Colorado School of Medicine;USA;North America;North America;global_north;Chromosome;6436742;6,81;ASM1343314v1;pig roundworm;SPECIES;species;278628024;8,45;21.07.20;PacBio Sequel;long;2021_January;Ascaris suum North American wild population, genome sequencing project
522413;Eukaryota;Nematoda;Chromadorea;Rhabditida;Ascarididae;Baylisascaris;Baylisascaris schroederi;;GCA_006503575.1;Beijing Institute of Genomics;China;Asia;Asia;global_south;Scaffold;150849;5,18;ASM650357v1;giant panda roundworm;SPECIES;species;234537637;8,37;28.06.19;Illumina HiSeq;short;2021_January;Baylisascaris schroederi isolate:YA01 Genome sequencing and assembly
6257;Eukaryota;Nematoda;Chromadorea;Rhabditida;Ascarididae;Parascaris;Parascaris univalens;;GCA_002259215.1;University of Colorado School of Medicine;USA;North America;North America;global_north;Scaffold;409996;5,61;ASM225921v1;;SPECIES;species;242743000;8,39;18.08.17;"Illumina; PacBio";long;2021_January;Parascaris univalens germline and somatic genome sequencing and near-chromosome level assembly
2761626;Eukaryota;Nematoda;Chromadorea;Rhabditida;Bunonematidae;Bunonema;Bunonema sp. RGD898;;GCA_014805405.1;Indiana University;USA;North America;North America;global_north;Scaffold;8202;3,91;ASM1480540v1;;SPECIES;species;34132167;7,53;30.09.20;Illumina NextSeq;short;2021_January;Polyphenism of a novel trait integrated rapidly evolving genes into ancestrally plastic networks
290746;Eukaryota;Nematoda;Chromadorea;Rhabditida;Cephalobidae;Acrobeloides;Acrobeloides nanus;;GCA_900406225.1;UNIVERSITY COLLEGE LONDON;United Kingdom;Europe;Europe;global_north;Scaffold;16472;4,22;v1;;SPECIES;species;248054631;8,39;09.06.18;N/A;none;2021_January;The gene regulatory program of Acrobeloides nanus reveals conservation of phylum-specific expression.
2761625;Eukaryota;Nematoda;Chromadorea;Rhabditida;Diplogasteridae;Allodiplogaster;Allodiplogaster sudhausi;;GCA_014805415.1;Indiana University;USA;North America;North America;global_north;Scaffold;7635;3,88;ASM1480541v1;;SPECIES;species;276121527;8,44;30.09.20;Illumina NextSeq;short;2021_January;Polyphenism of a novel trait integrated rapidly evolving genes into ancestrally plastic networks
1486449;Eukaryota;Nematoda;Chromadorea;Rhabditida;Diplogasteridae;Levipalatum;Levipalatum texanum;;GCA_014805385.1;Indiana University;USA;North America;North America;global_north;Scaffold;8627;3,94;ASM1480538v1;;SPECIES;species;154910336;8,19;30.09.20;Illumina NextSeq;short;2021_January;Polyphenism of a novel trait integrated rapidly evolving genes into ancestrally plastic networks
1250332;Eukaryota;Nematoda;Chromadorea;Rhabditida;Diplogasteridae;Micoletzkya;Micoletzkya japonica;;GCA_900490955.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;12426;4,09;Micoletzkya japonica genome;;SPECIES;species;201900956;8,31;30.06.18;N/A;none;2021_January;Genome sequencing of Pristionchus and Diplogastrid nematodes
1187980;Eukaryota;Nematoda;Chromadorea;Rhabditida;Diplogasteridae;Parapristionchus;Parapristionchus giblindavisi;;GCA_900491355.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;14237;4,15;Parapristionchus genome;;SPECIES;species;200833897;8,3;30.06.18;N/A;none;2021_January;Genome sequencing of Pristionchus and Diplogastrid nematodes
560213;Eukaryota;Nematoda;Chromadorea;Rhabditida;Diplogasteroididae;Diplogasteroides;Diplogasteroides magnus;;GCA_014805445.1;Indiana University;USA;North America;North America;global_north;Scaffold;9491;3,98;ASM1480544v1;;SPECIES;species;214223048;8,33;30.09.20;Illumina NextSeq;short;2021_January;Polyphenism of a novel trait integrated rapidly evolving genes into ancestrally plastic networks
318479;Eukaryota;Nematoda;Chromadorea;Rhabditida;Dracunculidae;Dracunculus;Dracunculus medinensis;GENOME_GFF;GCA_900625125.1;WTSI;United Kingdom;Europe;Europe;global_north;Scaffold;359924;5,56;D_medinensis_Ghana_0011_upd;Guinea worm;SPECIES;species;103750625;8,02;13.12.18;N/A;none;2021_January;"Genomic assembly of nematode Dracunculus medinensis, as part of the 50 Helminth Genomes Initiative; sequencing of the parasitic worms that have the greatest impact on human, agricultural and veterinary disease and cause significant global health issues particularly in the developing world, or those used as model organisms."
637853;Eukaryota;Nematoda;Chromadorea;Rhabditida;Gongylonematidae;Gongylonema;Gongylonema pulchrum;GENOME_GFF;GCA_900617915.1;WTSI;United Kingdom;Europe;Europe;global_north;Scaffold;1725;3,24;G_pulchrum_Hokkaido_0011_upd;;SPECIES;species;322334493;8,51;05.12.18;N/A;none;2021_January;"Genomic assembly of nematode Gongylonema pulchrum, as part of the 50 Helminth Genomes Initiative; sequencing of the parasitic worms that have the greatest impact on human, agricultural and veterinary disease and cause significant global health issues particularly in the developing world, or those used as model organisms."
1517492;Eukaryota;Nematoda;Chromadorea;Rhabditida;Heteroderidae;Globodera;Globodera ellingtonae;;GCA_001723225.1;Oregon State University;USA;North America;North America;global_north;Scaffold;13178;4,12;ASM172322v1;;SPECIES;species;105964814;8,03;12.09.16;"Illumina MiSeq; Illumina HiSeq; PacBio";long;2021_January;Plant parasitic nematode genome sequencing
36090;Eukaryota;Nematoda;Chromadorea;Rhabditida;Heteroderidae;Globodera;Globodera pallida;;GCA_000724045.1;WTSI;United Kingdom;Europe;Europe;global_north;Scaffold;11611;4,06;GPAL001;;SPECIES;species;123625196;8,09;30.05.14;N/A;none;2021_January;Sequencing different worm populations of Globodera pallida for assembly and analysis.
31243;Eukaryota;Nematoda;Chromadorea;Rhabditida;Heteroderidae;Globodera;Globodera rostochiensis;;GCA_018350325.1;Wageningen University and Research;Netherlands;Europe;Europe;global_north;Scaffold;1011229;6,00;WUR_GloGros_L19;;SPECIES;species;92682755;7,97;13.05.21;"PacBio RS; Illumina NovaSeq";long;2021_June;Globodera rostochiensis genome sequencing
51029;Eukaryota;Nematoda;Chromadorea;Rhabditida;Heteroderidae;Heterodera;Heterodera glycines;;GCA_015680885.1;Institute of Industrial Crops;China;Asia;Asia;global_south;Scaffold;330544;5,52;SCN_Lian_2018;soybean cyst nematode;SPECIES;species;141302151;8,15;01.11.19;PacBio;long;2021_January;Heterodera glycines isolate:X12 Genome sequencing and assembly
312701;Eukaryota;Nematoda;Chromadorea;Rhabditida;Hoplolaimidae;Hoplolaimus;Hoplolaimus columbus;;GCA_016433075.1;Clemson University;USA;North America;North America;global_north;Contig;7546;3,88;ASM1643307v1;;SPECIES;species;46941449;7,67;29.12.20;Illumina MiSeq;short;2021_January;Hoplolaimus columbus draft genome
239373;Eukaryota;Nematoda;Chromadorea;Rhabditida;Hoplolaimidae;Rotylenchulus;Rotylenchulus reniformis;;GCA_001026735.1;Mississippi State University;USA;North America;North America;global_north;Scaffold;5990;3,78;RREN1.0;;SPECIES;species;313551094;8,5;12.06.15;"Illumina GAIIx; Illumina MiSeq";short;2021_January;Rotylenchulus reniformis Genome sequencing and assembly
6304;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne arenaria;;GCA_003133805.1;RIKEN;Japan;Asia;Asia;global_north;Contig;204551;5,31;ASM313380v1;;SPECIES;species;284012291;8,45;18.05.18;PacBio;long;2021_January;Meloidogyne arenaria isolate:A2-O Okinawa_01 Genome sequencing and assembly
59747;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne chitwoodi;;GCA_015183035.1;Northwest Potato Research Consortium;USA;North America;North America;global_north;Contig;2451023;6,39;ASM1518303v1;;SPECIES;species;47477280;7,68;02.11.20;PacBio Sequel RSII;long;2021_January;Nematode genome sequencing
390850;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne enterolobii;GENOME_GFF;GCA_903994135.1;INRAE;France;Europe;Europe;global_north;Scaffold;143330;5,16;Meloidogyne enterolobii genome assembly;;SPECIES;species;240054310;8,38;20.08.20;N/A;none;2021_January;Genome sequencing of the plant parasitic nematode Meloidogyne enterolobii
298350;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne floridensis;;GCA_003693605.1;University of Hull;United Kingdom;Europe;Europe;global_north;Scaffold;8148;3,91;ASM369360v1;;SPECIES;species;74846012;7,87;29.10.18;Illumina HiSeq;short;2021_January;Raw sequence reads of Incognita-group Meloidogyne nematodes and close Meloidogyne outgroup species
189291;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne graminicola;GENOME_GFF;GCA_014773135.1;Consultative Group for International Agricultural Research Program on rice-agrifood systems;France;Europe;Europe;global_north;Scaffold;294907;5,47;ASM1477313v1;;SPECIES;species;41549413;7,62;28.09.20;"Illumina HiSeq; Oxford Nanopore Technology";long;2021_January;Meloidogyne graminicola isolate:VN-18 Genome sequencing and assembly
6305;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne hapla;;GCA_000172435.1;Center for the Biology of Nematode Parasitism, NCSU;USA;North America;North America;global_north;Contig;37608;4,58;Freeze_1;;SPECIES;species;53012960;7,72;29.09.08;N/A;short;2021_January;A root gall-producing nematode found in colder climates
6306;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne incognita;;GCA_014132215.1;Kazusa DNA Research Institute;Japan;Asia;Asia;global_north;Contig;974832;5,99;MINJ2;southern root-knot nematode;SPECIES;species;193150271;8,29;24.07.20;PacBio Sequel;long;2021_January;The genome of Meloidogyne incognita
6303;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne javanica;;GCA_003693625.1;University of Hull;United Kingdom;Europe;Europe;global_north;Scaffold;11928;4,08;ASM369362v1;root-knot nematode;SPECIES;species;150345270;8,18;29.10.18;Illumina HiSeq;short;2021_January;Raw sequence reads of Incognita-group Meloidogyne nematodes and close Meloidogyne outgroup species
1585531;Eukaryota;Nematoda;Chromadorea;Rhabditida;Meloidogynidae;Meloidogyne;Meloidogyne luci;;GCA_902706615.1;SC;United Kingdom;Europe;Europe;global_north;Contig;1711905;6,23;V13;;SPECIES;species;209155305;8,32;17.12.19;N/A;none;2021_January;Whole_genome_sequencing_of_nematode_species_using_pacbio_and_10X
912562;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Koerneria;Koerneria luziae;;GCA_014805365.1;Indiana University;USA;North America;North America;global_north;Scaffold;3054;3,48;ASM1480536v1;;SPECIES;species;177333772;8,25;30.09.20;Illumina NextSeq;short;2021_January;Polyphenism of a novel trait integrated rapidly evolving genes into ancestrally plastic networks
1195655;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus arcanus;;GCA_900490705.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;43919;4,64;P. arcanus genome;;SPECIES;species;202757162;8,31;30.06.18;N/A;none;2021_January;Genome sequencing of Pristionchus and Diplogastrid nematodes
358040;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus entomophagus;;GCA_900490825.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;14745;4,17;P. entomophagus genome;;SPECIES;species;264161588;8,42;30.06.18;N/A;none;2021_January;Genome sequencing of Pristionchus and Diplogastrid nematodes
1195656;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus exspectatus;;GCA_900380275.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;36460;4,56;Pristionchus_exspectatus_de_novo_assembly;;SPECIES;species;177635997;8,25;03.05.18;N/A;none;2021_January;de novo assembly of Pristionchus exspectatus
1538716;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus fissidentatus;;GCA_900490895.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;17834;4,25;Pristionchus fissidentatus genome;;SPECIES;species;247442930;8,39;30.06.18;N/A;none;2021_January;Genome sequencing of Pristionchus and Diplogastrid nematodes
1195657;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus japonicus;;GCA_900490845.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;23137;4,36;Pristionchus japonicus genome;;SPECIES;species;223093336;8,35;30.06.18;N/A;none;2021_January;Genome sequencing of Pristionchus and Diplogastrid nematodes
1317128;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus maxplancki;;GCA_900490775.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;11361;4,06;Prisstionchus maxplancki genome;;SPECIES;species;265592641;8,42;30.06.18;N/A;none;2021_January;Genome sequencing of Pristionchus and Diplogastrid nematodes
1317129;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus mayeri;;GCA_900490875.1;MAX PLANCK INSTITUTE FOR DEVELOPMENTAL BIOLOGY;Germany;Europe;Europe;global_north;Scaffold;12175;4,09;Pristionchus mayeri genome;;SPECIES;species;297448349;8,47;30.06.18;N/A;none;2021_January;Genome sequencing of Pristionchus and Diplogastrid nematodes
54126;Eukaryota;Nematoda;Chromadorea;Rhabditida;Neodiplogasteridae;Pristionchus;Pristionchus pacificus;GENOME_GFF;GCA_000180635.4;Washington University (WashU);USA;North America;North America;global_north;Chromosome;4619064;6,66;El Paco v. 4;;SPECIES;species;158478356;8,2;30.10.20;PacBio;long;2021_January;Pristionchus pacificus
6277;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Acanthocheilonema;Acanthocheilonema viteae;GENOME_GFF;GCA_900537255.1;BANG;United Kingdom;Europe;Europe;global_north;Scaffold;18572;4,27;ASM90053725v1;;SPECIES;species;77350906;7,89;09.11.18;N/A;none;2021_January;genomic sequencing of Acanthocheilonema viteae
6279;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Brugia;Brugia malayi;GENOME_GFF;GCA_000002995.5;WormBase group, EBI;United Kingdom;Europe;Europe;global_north;Scaffold;10384967;7,02;B_malayi-4.0;agent of lymphatic filariasis;SPECIES;species;87155713;7,94;02.06.19;N/A;none;2021_January;Brugia malayi genome sequencing project
6280;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Brugia;Brugia pahangi;other: GCA_900618355.1;GCA_012070555.1;University of Maryland;USA;North America;North America;global_north;Chromosome;10892846;7,04;ASM1207055v1;;SPECIES;species;96379268;7,98;09.04.20;"MinION; Illumina; PacBio";long;2021_January;Brugia pahangi Genome sequencing and assembly
42155;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Brugia;Brugia timori;GENOME_GFF;GCA_900618025.1;WTSI;United Kingdom;Europe;Europe;global_north;Scaffold;2306;3,36;B_timori_Indonesia_v1_0_4_001_upd;;SPECIES;species;64930714;7,81;13.12.18;N/A;none;2021_January;"Genomic assembly of nematode Brugia timori, as part of the 50 Helminth Genomes Initiative; sequencing of the parasitic worms that have the greatest impact on human, agricultural and veterinary disease and cause significant global health issues particularly in the developing world, or those used as model organisms."
1766051;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Cruorifilaria;Cruorifilaria tuberocauda;;GCA_013365365.1;New England Biolabs;USA;North America;North America;global_north;Contig;105487;5,02;Ctub_55YT_v1;;SPECIES;species;75516636;7,88;22.06.20;"Illumina MiSeq; PacBio RSII; PacBio Sequel";long;2021_January;Study of diversity of Wolbachia from different species of filarial nematodes Genome sequencing and assembly
1766039;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Dipetalonema;Dipetalonema caudispina;;GCA_013365325.1;New England Biolabs;USA;North America;North America;global_north;Scaffold;132317;5,12;Dcau_362YU_v1;;SPECIES;species;81585392;7,91;22.06.20;"Illumina NextSeq; Illumina MiSeq; PacBio RSII; PacBio Sequel";long;2021_January;Study of diversity of Wolbachia from different species of filarial nematodes Genome sequencing and assembly
6287;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Dirofilaria;Dirofilaria immitis;;GCA_009829315.1;University of Georgia;USA;North America;North America;global_north;Contig;284390;5,45;ASM982931v1;dog heartworm nematode;SPECIES;species;89153617;7,95;03.01.20;PacBio Sequel;long;2021_January;Dirofilaria immitis Genome sequencing and assembly
31241;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Dirofilaria;Dirofilaria repens;;GCA_008729115.1;ETH/UZH;Switzerland;Europe;Europe;global_north;Contig;584065;5,77;FGCZ_Drep_1.0;;SPECIES;species;99578628;8;30.09.19;PacBio RSII;long;2021_January;Dirofilaria repens isolate:GR_2019_ID9478 Genome sequencing and assembly
221926;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Litomosoides;Litomosoides brasiliensis;;GCA_013365375.1;New England Biolabs;USA;North America;North America;global_north;Scaffold;120970;5,08;Lbra_37PF_v1;;SPECIES;species;65202511;7,81;22.06.20;"Illumina NextSeq; Illumina MiSeq; PacBio RSII";long;2021_January;Study of diversity of Wolbachia from different species of filarial nematodes Genome sequencing and assembly
42156;Eukaryota;Nematoda;Chromadorea;Rhabditida;Onchocercidae;Litomosoides;Litomosoides sigmodontis;other: GCA_900537275.1;GCA_013365315.1;New England Biolabs;USA;North America;North America;global_north;Scaffold;79966;4,9;Lsig_MNHN_v1;;SPECIES;species;64161459;7,81;22.06.20;"Illumina NextSeq; PacBio Sequel";long;2021_January;Study of diversity of Wolbachia from different species of filarial nematodes Genome sequencing and assembly
